Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Park Facility Name,Park Borough,School Name,School Number,School Region,School Code,School Phone Number,School Address,School City,School State,School Zip,School Not Found,School or Citywide Complaint,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Garage Lot Name,Ferry Direction,Ferry Terminal Name,Latitude,Longitude,Location
38289376,01/23/2018 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Condition Attracting Rodents,3+ Family Apt. Building,10454,585 EAST  137 STREET,EAST  137 STREET,ST ANNS AVENUE,CYPRESS AVENUE,,,ADDRESS,BRONX,,N/A,Assigned,02/22/2018 05:46:07 PM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,01/23/2018 05:51:19 PM,01 BRONX,BRONX,1007128,232892,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.805881007839275,-73.91736033017534,"(40.805881007839275, -73.91736033017534)"
38289620,01/23/2018 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Condition Attracting Rodents,1-2 Family Dwelling,11210,819 EAST   22 STREET,EAST   22 STREET,GLENWOOD ROAD,CAMPUS ROAD,,,ADDRESS,BROOKLYN,,N/A,Assigned,02/22/2018 01:00:40 PM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,01/23/2018 01:04:26 PM,14 BROOKLYN,BROOKLYN,996561,169684,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.63241138518727,-73.9556459339441,"(40.63241138518727, -73.9556459339441)"
38289696,01/23/2018 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Condition Attracting Rodents,Other (Explain Below),10451,690 GERARD AVENUE,GERARD AVENUE,EAST 153 STREET,NYCTA SUBWAY,,,ADDRESS,BRONX,,N/A,Assigned,02/22/2018 08:57:26 AM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,01/23/2018 09:01:37 AM,04 BRONX,BRONX,1004370,239296,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.82346490263319,-73.92730354624595,"(40.82346490263319, -73.92730354624595)"
38289714,01/23/2018 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Mixed Use Building,10029,1581 PARK AVENUE,PARK AVENUE,EAST 112 STREET,EAST 115 STREET,,,ADDRESS,NEW YORK,,N/A,Assigned,02/22/2018 02:35:11 PM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,01/23/2018 02:38:40 PM,11 MANHATTAN,MANHATTAN,999574,229779,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.797353007746345,-73.94465390479887,"(40.797353007746345, -73.94465390479887)"
38289755,01/23/2018 12:00:00 AM,01/23/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11217,323 SCHERMERHORN STREET,SCHERMERHORN STREET,NEVINS STREET,3 AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,02/22/2018 12:59:43 PM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,01/23/2018 01:07:28 PM,02 BROOKLYN,BROOKLYN,989387,189651,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.68722346561101,-73.98147720567702,"(40.68722346561101, -73.98147720567702)"
38289764,01/23/2018 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),11211,,,,,ROEBLING STREET,NORTH 6 STREET,INTERSECTION,BROOKLYN,,N/A,Assigned,02/22/2018 04:51:47 PM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,01/23/2018 04:55:56 PM,01 BROOKLYN,BROOKLYN,996508,200029,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.715701643723996,-73.95578169501887,"(40.715701643723996, -73.95578169501887)"
38289765,01/23/2018 12:00:00 AM,01/25/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Vacant Lot,10026,2140 FREDERICK DOUGLASS BOULEVARD,FREDERICK DOUGLASS BOULEVARD,WEST 115 STREET,WEST 116 STREET,,,ADDRESS,NEW YORK,,N/A,Closed,02/22/2018 11:50:35 AM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,01/25/2018 12:00:00 AM,10 MANHATTAN,MANHATTAN,996546,232238,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.80410702196152,-73.95558570716399,"(40.80410702196152, -73.95558570716399)"
38290015,01/23/2018 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Unsanitary Animal Pvt Property,Other Animal,1-2 Family Dwelling,11422,139-11 247 STREET,247 STREET,139 AVENUE,FRANCIS LEWIS BOULEVARD,,,ADDRESS,Rosedale,,N/A,Assigned,02/22/2018 09:06:26 AM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,01/23/2018 09:11:44 AM,13 QUEENS,QUEENS,1058399,181469,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.664456721509985,-73.732727268557,"(40.664456721509985, -73.732727268557)"
38290035,01/23/2018 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Signs of Rodents,1-2 Family Dwelling,10463,2605 SEDGWICK AVENUE,SEDGWICK AVENUE,,,,,LATLONG,BRONX,,N/A,Assigned,02/22/2018 08:18:42 PM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,01/23/2018 08:22:32 PM,01 BRONX,BRONX,1010316,255918,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.86907183133743,-73.9057551924339,"(40.86907183133743, -73.9057551924339)"
38290126,01/23/2018 12:00:00 AM,01/24/2018 12:00:01 AM,DOHMH,Department of Health and Mental Hygiene,Food Poisoning,1 or 2,Other (Explain Below),10017,89 EAST   42 STREET,EAST   42 STREET,PARK AVENUE,DE PEW PLACE,,,ADDRESS,NEW YORK,,N/A,Closed,02/06/2018 06:31:18 PM,"The Department of Health and Mental Hygiene will review your complaint within 24 hours.  Complaints of this type usually result in complainant contact and/or inspection by the agency. Initial status will be available 14 days after the date of your complaint by calling 311. If you are experiencing medical symptoms, please seek medical attention or consult the NYC Poison Control Center which can be reached through 311.   Please note your Service Request number for future reference.",01/26/2018 04:39:02 PM,05 MANHATTAN,MANHATTAN,990455,213288,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.75210064998796,-73.97760446290988,"(40.75210064998796, -73.97760446290988)"
38290389,01/23/2018 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Unsanitary Animal Pvt Property,Dog,3+ Family Apartment Building,10303,35 HOLLAND AVENUE,HOLLAND AVENUE,RICHMOND TERRACE,BENJAMIN PLACE,,,ADDRESS,STATEN ISLAND,,N/A,Assigned,02/22/2018 04:33:32 PM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,01/23/2018 04:36:25 PM,01 STATEN ISLAND,STATEN ISLAND,936720,172402,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.639752741558745,-74.1712600071286,"(40.639752741558745, -74.1712600071286)"
38290743,01/23/2018 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10468,2385 CRESTON AVENUE,CRESTON AVENUE,,,,,LATLONG,BRONX,,N/A,Assigned,02/22/2018 06:41:47 PM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,01/23/2018 06:45:25 PM,01 BRONX,BRONX,1011966,252676,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.860168502665566,-73.89980282880332,"(40.860168502665566, -73.89980282880332)"
38290744,01/23/2018 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Vacant Building,10029,65 EAST 110TH STREET,EAST 110TH STREET,,,,,LATLONG,NEW YORK,,N/A,Assigned,02/22/2018 03:15:24 AM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,01/23/2018 03:17:57 AM,11 MANHATTAN,MANHATTAN,999009,229300,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.79603924484832,-73.9466955824407,"(40.79603924484832, -73.9466955824407)"
38290783,01/23/2018 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),11217,494-500 DEAN STREET,DEAN STREET,,,,,LATLONG,BROOKLYN,,N/A,Assigned,02/22/2018 10:57:34 PM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,01/24/2018 12:00:00 AM,01 BROOKLYN,BROOKLYN,991720,187473,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.68124369143235,-73.97306738026938,"(40.68124369143235, -73.97306738026938)"
38290784,01/23/2018 12:00:00 AM,12/12/2017 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11238,304 ST JOHNS PLACE,ST JOHNS PLACE,PLAZA STREET,UNDERHILL AVENUE,,,ADDRESS,BROOKLYN,,N/A,Pending,02/22/2018 12:47:41 PM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,01/23/2018 12:59:12 PM,08 BROOKLYN,BROOKLYN,993233,184919,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.67423213308015,-73.96761575771811,"(40.67423213308015, -73.96761575771811)"
38290785,01/23/2018 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,10310,359 CLOVE ROAD,CLOVE ROAD,CARY AVENUE,CORNELL AVENUE,,,ADDRESS,STATEN ISLAND,,N/A,Assigned,02/22/2018 10:07:04 PM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,01/08/2018 12:00:00 AM,01 STATEN ISLAND,STATEN ISLAND,949638,169359,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.63146026374458,-74.12469835984542,"(40.63146026374458, -74.12469835984542)"
38290797,01/23/2018 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Condition Attracting Rodents,1-2 Family Dwelling,10459,881 PROSPECT AVENUE,PROSPECT AVENUE,EAST 161 STREET,EAST 162 STREET,,,ADDRESS,BRONX,,N/A,Assigned,02/22/2018 01:30:50 PM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,01/23/2018 01:34:17 PM,03 BRONX,BRONX,1011612,238355,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.82086266070193,-73.90114101502206,"(40.82086266070193, -73.90114101502206)"
38291338,01/23/2018 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Mouse Sighting,3+ Family Apt. Building,10128,1755 YORK AVENUE,YORK AVENUE,EAST 91 STREET,FDR DRIVE SB ENTRANCE YORK AVE,,,ADDRESS,NEW YORK,,N/A,Assigned,02/22/2018 01:03:30 PM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,01/23/2018 01:09:33 PM,08 MANHATTAN,MANHATTAN,999594,223247,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.779424387623415,-73.94459659160432,"(40.779424387623415, -73.94459659160432)"
38291426,01/23/2018 12:00:00 AM,12/27/2017 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Single Room Occupancy (SRO),10029,163 EAST  115 STREET,EAST  115 STREET,LEXINGTON AVENUE,3 AVENUE,,,ADDRESS,NEW YORK,,N/A,Pending,02/22/2018 06:54:12 PM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,01/23/2018 06:57:35 PM,11 MANHATTAN,MANHATTAN,1000447,229902,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.79768905214843,-73.94150057189742,"(40.79768905214843, -73.94150057189742)"
